	run	hidden_size	nlayers	dropout	embedding_size	alpha	max_rank	shuffle_labels	shuffle_input	train_loss	dev_loss	test_loss	train_acc	dev_acc	test_acc	train_norm	dev_norm	test_norm	train_rank	dev_rank	test_rank	representation	model	language	n_train	n_test	entropy	entropy_conditional	n_classes
98	32	837	4	0.09	187	0.32892563008340914	11	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
99	33	487	0	0.14	112	0.3968502629920497	11	False	False	0.2596	0.6945	0.6994	0.9245	0.8525	0.8538	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
100	33	487	0	0.14	112	0.3968502629920497	11	True	False	3.0655	3.0655	3.0655	0.2522	0.2522	0.2522	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
101	33	487	0	0.14	112	0.3968502629920497	11	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
102	34	418	5	0.37	188	0.4788016403492869	12	False	False	0.4863	0.7681	0.768	0.8913	0.8385	0.8392	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
103	34	418	5	0.37	188	0.4788016403492869	12	True	False	3.3766	3.3766	3.3766	0.2104	0.2104	0.2104	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
104	34	418	5	0.37	188	0.4788016403492869	12	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
105	35	407	5	0.35000000000000003	94	0.577676348436136	12	False	False	0.4359	0.7729	0.7724	0.9017	0.8448	0.8477	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
106	35	407	5	0.35000000000000003	94	0.577676348436136	12	True	False	3.441	3.441	3.441	0.1989	0.1989	0.1989	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
107	35	407	5	0.35000000000000003	94	0.577676348436136	12	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
108	36	657	2	0.11	182	0.6969691317244994	12	False	False	0.3711	0.6589	0.6625	0.9075	0.8494	0.849	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
109	36	657	2	0.11	182	0.6969691317244994	12	True	False	3.0666	3.0666	3.0666	0.2508	0.2508	0.2508	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
110	36	657	2	0.11	182	0.6969691317244994	12	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
111	37	442	1	0.41	215	0.8408964152537145	13	False	False	0.3208	0.6469	0.6597	0.9193	0.8545	0.8502	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
112	37	442	1	0.41	215	0.8408964152537145	13	True	False	3.0765	3.0765	3.0765	0.2485	0.2485	0.2485	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
113	37	442	1	0.41	215	0.8408964152537145	13	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
114	38	398	4	0.23	292	1.0145453349375229	13	False	False	0.4155	0.6622	0.6727	0.9018	0.8472	0.8453	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
115	38	398	4	0.23	292	1.0145453349375229	13	True	False	3.1409	3.1409	3.1409	0.2424	0.2424	0.2424	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
116	38	398	4	0.23	292	1.0145453349375229	13	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
117	39	369	4	0.29	98	1.2240535433046549	13	False	False	0.3742	0.6629	0.6832	0.9107	0.8496	0.848	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
118	39	369	4	0.29	98	1.2240535433046549	13	True	False	3.2429	3.2429	3.2429	0.2351	0.2351	0.2351	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
119	39	369	4	0.29	98	1.2240535433046549	13	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
120	40	75	4	0.33	67	1.4768261459394991	14	False	False	0.7173	1.0058	1.0742	0.8736	0.8218	0.8205	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
121	40	75	4	0.33	67	1.4768261459394991	14	True	False	3.4789	3.4789	3.4789	0.1885	0.1885	0.1885	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
122	40	75	4	0.33	67	1.4768261459394991	14	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
123	41	179	0	0.02	177	1.7817974362806772	14	False	False	0.3423	0.8645	0.908	0.9146	0.8442	0.8422	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
124	41	179	0	0.02	177	1.7817974362806772	14	True	False	3.0627	3.0627	3.0627	0.2522	0.2522	0.2522	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
125	41	179	0	0.02	177	1.7817974362806772	14	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
126	42	442	4	0.19	159	2.1497466798413916	14	False	False	0.3488	0.6512	0.6616	0.9128	0.8518	0.8496	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
127	42	442	4	0.19	159	2.1497466798413916	14	True	False	3.1141	3.1141	3.1141	0.2436	0.2436	0.2436	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
128	42	442	4	0.19	159	2.1497466798413916	14	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
129	43	111	1	0.22	237	2.5936791093020197	15	False	False	0.3762	0.688	0.6969	0.9071	0.8461	0.8469	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
130	43	111	1	0.22	237	2.5936791093020197	15	True	False	3.0655	3.0655	3.0655	0.2514	0.2514	0.2514	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
131	43	111	1	0.22	237	2.5936791093020197	15	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
132	44	242	1	0.45	123	3.1292855968155457	15	False	False	0.3532	0.6512	0.6467	0.9149	0.8503	0.8512	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
133	44	242	1	0.45	123	3.1292855968155457	15	True	False	3.0786	3.0786	3.0786	0.2481	0.2481	0.2481	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
134	44	242	1	0.45	123	3.1292855968155457	15	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
135	45	107	3	0.21	118	3.775497250726772	15	False	False	0.3851	0.7166	0.7427	0.9075	0.848	0.8439	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
136	45	107	3	0.21	118	3.775497250726772	15	True	False	3.1834	3.1834	3.1834	0.241	0.241	0.241	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
137	45	107	3	0.21	118	3.775497250726772	15	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
138	46	150	2	0.2	70	4.555154539026766	16	False	False	0.3887	0.6943	0.7035	0.9058	0.8463	0.8449	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
139	46	150	2	0.2	70	4.555154539026766	16	True	False	3.0778	3.0778	3.0778	0.249	0.249	0.249	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
140	46	150	2	0.2	70	4.555154539026766	16	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
141	47	38	1	0.2	128	5.495814589832351	16	False	False	0.3834	0.7244	0.7405	0.9067	0.8462	0.8457	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
142	47	38	1	0.2	128	5.495814589832351	16	True	False	3.0805	3.0805	3.0805	0.2493	0.2493	0.2493	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
143	47	38	1	0.2	128	5.495814589832351	16	True	True													onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
144	48	248	1	0.49	92	6.6307252030723465	16	False	False	0.319	0.6423	0.6538	0.9185	0.8508	0.8496	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
0	0	776	0	0.15	212	0.0	1	False	False	1.4871	1.5501	1.5691	0.6671	0.6526	0.6493	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
1	0	776	0	0.15	212	0.0	1	True	False	3.585	3.585	3.585	0.1714	0.1714	0.1714	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
2	0	776	0	0.15	212	0.0	1	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
3	1	433	2	0.27	103	0.0009765625	1	False	False	0.5217	0.6919	0.6951	0.8722	0.831	0.8307	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
4	1	433	2	0.27	103	0.0009765625	1	True	False	3.4849	3.4849	3.4849	0.1855	0.1855	0.1855	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
5	1	433	2	0.27	103	0.0009765625	1	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
6	2	310	5	0.5	113	0.0011782270808598852	1	False	False	1.4081	1.4309	1.4676	0.6541	0.6442	0.6379	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
7	2	310	5	0.5	113	0.0011782270808598852	1	True	False	3.5938	3.5938	3.5938	0.1714	0.1714	0.1714	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
8	2	310	5	0.5	113	0.0011782270808598852	1	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
9	3	300	1	0.44	99	0.001421536311369323	1	False	False	1.0586	1.125	1.1349	0.7617	0.7459	0.7438	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
10	3	300	1	0.44	99	0.001421536311369323	1	True	False	3.5743	3.5743	3.5743	0.1714	0.1714	0.1714	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
11	3	300	1	0.44	99	0.001421536311369323	1	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
12	4	1009	2	0.1	148	0.0017150900003645502	2	False	False	0.4009	0.6749	0.6807	0.8994	0.8423	0.8445	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
13	4	1009	2	0.1	148	0.0017150900003645502	2	True	False	3.141	3.141	3.141	0.2482	0.2482	0.2482	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
14	4	1009	2	0.1	148	0.0017150900003645502	2	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
15	5	657	3	0.5	165	0.0020692638561704995	2	False	False	0.7101	0.8052	0.8239	0.8263	0.7988	0.7983	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
16	5	657	3	0.5	165	0.0020692638561704995	2	True	False	3.5937	3.5937	3.5937	0.1714	0.1714	0.1714	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
17	5	657	3	0.5	165	0.0020692638561704995	2	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
18	6	455	2	0.49	60	0.0024965762178914648	2	False	False	1.0608	1.1105	1.1359	0.7409	0.7272	0.7258	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
19	6	455	2	0.49	60	0.0024965762178914648	2	True	False	3.5891	3.5891	3.5891	0.1714	0.1714	0.1714	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
20	6	455	2	0.49	60	0.0024965762178914648	2	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
21	7	103	1	0.44	84	0.0030121305183748843	3	False	False	1.3842	1.4201	1.4478	0.6811	0.6709	0.666	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
22	7	103	1	0.44	84	0.0030121305183748843	3	True	False	3.5912	3.5912	3.5912	0.1714	0.1714	0.1714	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
23	7	103	1	0.44	84	0.0030121305183748843	3	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
24	8	203	4	0.05	238	0.0036341491177818244	3	False	False	0.4409	0.6928	0.6918	0.8934	0.8439	0.8425	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
25	8	203	4	0.05	238	0.0036341491177818244	3	True	False	3.3222	3.3222	3.3222	0.2286	0.2286	0.2286	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
26	8	203	4	0.05	238	0.0036341491177818244	3	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
27	9	150	4	0.02	122	0.004384617376208487	3	False	False	0.4596	0.7452	0.7422	0.8883	0.8392	0.838	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
28	9	150	4	0.02	122	0.004384617376208487	3	True	False	3.411	3.411	3.411	0.2071	0.2071	0.2071	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
29	9	150	4	0.02	122	0.004384617376208487	3	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
30	10	72	3	0.23	144	0.005290060730222237	4	False	False	1.034	1.0735	1.0979	0.7481	0.7374	0.7322	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
31	10	72	3	0.23	144	0.005290060730222237	4	True	False	3.5767	3.5767	3.5767	0.1717	0.1717	0.1717	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
32	10	72	3	0.23	144	0.005290060730222237	4	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
33	11	467	3	0.31	79	0.006382482239223045	4	False	False	0.607	0.7342	0.7443	0.8505	0.8168	0.8165	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
34	11	467	3	0.31	79	0.006382482239223045	4	True	False	3.5453	3.5453	3.5453	0.174	0.174	0.174	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
35	11	467	3	0.31	79	0.006382482239223045	4	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
36	12	377	0	0.37	159	0.007700493739376463	4	False	False	1.718	1.7544	1.7873	0.6209	0.6162	0.6056	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
37	12	377	0	0.37	159	0.007700493739376463	4	True	False	3.589	3.589	3.589	0.1714	0.1714	0.1714	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
38	12	377	0	0.37	159	0.007700493739376463	4	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
39	13	436	2	0.25	154	0.009290680585958758	5	False	False	0.4289	0.6531	0.6482	0.8942	0.842	0.8466	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
40	13	436	2	0.25	154	0.009290680585958758	5	True	False	3.4362	3.4362	3.4362	0.1994	0.1994	0.1994	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
41	13	436	2	0.25	154	0.009290680585958758	5	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
42	14	382	2	0.41	148	0.011209248221179687	5	False	False	0.7287	0.8257	0.8347	0.8187	0.7945	0.792	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
43	14	382	2	0.41	148	0.011209248221179687	5	True	False	3.5611	3.5611	3.5611	0.1726	0.1726	0.1726	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
44	14	382	2	0.41	148	0.011209248221179687	5	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
45	15	326	3	0.09	115	0.01352400876572098	5	False	False	0.3733	0.6537	0.6601	0.9058	0.8534	0.8496	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
46	15	326	3	0.09	115	0.01352400876572098	5	True	False	3.3471	3.3471	3.3471	0.2187	0.2187	0.2187	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
47	15	326	3	0.09	115	0.01352400876572098	5	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
48	16	326	2	0.02	124	0.01631677785042834	6	False	False	0.3823	0.7484	0.7612	0.904	0.845	0.8443	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
49	16	326	2	0.02	124	0.01631677785042834	6	True	False	3.2011	3.2011	3.2011	0.2439	0.2439	0.2439	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
50	16	326	2	0.02	124	0.01631677785042834	6	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
51	17	247	2	0.15	240	0.01968626640460739	6	False	False	0.3761	0.6517	0.6692	0.906	0.8506	0.8487	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
52	17	247	2	0.15	240	0.01968626640460739	6	True	False	3.3786	3.3786	3.3786	0.215	0.215	0.215	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
53	17	247	2	0.15	240	0.01968626640460739	6	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
54	18	179	1	0.01	50	0.02375156961170491	6	False	False	0.728	0.9058	0.9193	0.8309	0.7972	0.7975	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
55	18	179	1	0.01	50	0.02375156961170491	6	True	False	3.5312	3.5312	3.5312	0.1783	0.1783	0.1783	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
56	18	179	1	0.01	50	0.02375156961170491	6	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
57	19	137	5	0.3	235	0.028656376350145975	7	False	False	1.148	1.199	1.2196	0.7283	0.7105	0.7091	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
58	19	137	5	0.3	235	0.028656376350145975	7	True	False	3.5858	3.5858	3.5858	0.1714	0.1714	0.1714	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
59	19	137	5	0.3	235	0.028656376350145975	7	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
60	20	786	2	0.24	144	0.03457404790277603	7	False	False	0.3945	0.6321	0.6334	0.9049	0.8512	0.8496	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
61	20	786	2	0.24	144	0.03457404790277603	7	True	False	3.3302	3.3302	3.3302	0.2258	0.2258	0.2258	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
62	20	786	2	0.24	144	0.03457404790277603	7	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
63	21	410	1	0.49	188	0.04171374544281356	7	False	False	0.8569	0.9414	0.9472	0.8081	0.7854	0.7869	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
64	21	410	1	0.49	188	0.04171374544281356	7	True	False	3.5637	3.5637	3.5637	0.1715	0.1715	0.1715	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
65	21	410	1	0.49	188	0.04171374544281356	7	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
66	22	388	0	0.48	59	0.0503278228734142	8	False	False	2.3315	2.3711	2.3998	0.4889	0.4771	0.465	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
67	22	388	0	0.48	59	0.0503278228734142	8	True	False	3.5922	3.5922	3.5922	0.1714	0.1714	0.1714	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
68	22	388	0	0.48	59	0.0503278228734142	8	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
69	23	38	2	0.4	176	0.06072074632210035	8	False	False	1.493	1.5141	1.5513	0.6542	0.6448	0.6371	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
70	23	38	2	0.4	176	0.06072074632210035	8	True	False	3.5914	3.5914	3.5914	0.1714	0.1714	0.1714	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
71	23	38	2	0.4	176	0.06072074632210035	8	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
72	24	467	2	0.11	75	0.07325985555120318	8	False	False	0.3802	0.6558	0.6688	0.9046	0.8485	0.8503	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
73	24	467	2	0.11	75	0.07325985555120318	8	True	False	3.3273	3.3273	3.3273	0.2257	0.2257	0.2257	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
74	24	467	2	0.11	75	0.07325985555120318	8	True	True													random	mlp	english	203762	24958	3.6073581600204347	0.260796592910321	16
